article_id,n_events,dominant_type,nmf_topic,nmf_label,nmf_score,louvain_community,louvain_label,hdbscan_cluster,hdbscan_label,x_2d,y_2d
698b601542a8083a290c126d,2,Event,2,contre | annoncé | israël | dimanche,0.0278,167,élevée | reste | recentrage,1,france | provoquer | attaquant,12.646,16.0887
698b601542a8083a290c126e,1,Event,7,vigilance | départements | garonne | france,0.1453,168,loire | vienne | vendée,1,france | provoquer | attaquant,3.1825,17.5827
698b626e42a8083a290c1275,2,Event,15,epstein | jeffrey | jeffrey epstein | andrew,0.0215,169,nos | émoticône | suite,1,france | provoquer | attaquant,7.8329,-11.9683
698b626e42a8083a290c1273,2,Event,10,unis | etats | etats unis | états unis,0.1138,170,équipe | nigérian | américains,1,france | provoquer | attaquant,4.4566,9.9986
698b626d42a8083a290c126f,4,Event,4,jeux | milan | cortina | milan cortina,0.16,171,laurence | beaudry | cizeron,1,france | provoquer | attaquant,14.8301,-1.9535
698b627442a8083a290c1278,1,Event,4,jeux | milan | cortina | milan cortina,0.1899,172,olympique | échouant | johan,1,france | provoquer | attaquant,3.456,17.8584
698b626d42a8083a290c1271,5,Event,15,epstein | jeffrey | jeffrey epstein | andrew,0.0918,173,américaine | chambre | commission,1,france | provoquer | attaquant,8.9493,1.3281
698b626d42a8083a290c1270,4,Event,13,monde | tribune | tribune monde | hui,0.1057,174,températures | supérieures | records,1,france | provoquer | attaquant,12.4931,14.6809
698b626e42a8083a290c1276,7,Event,2,contre | annoncé | israël | dimanche,0.1034,175,contrôle | faisant | craindre,1,france | provoquer | attaquant,1.299,8.7903
698b626e42a8083a290c1272,2,Event,12,ukraine | russie | russe | guerre,0.2867,176,échelle | ukraine | russie,1,france | provoquer | attaquant,24.3628,-5.0175
698b626e42a8083a290c1274,6,Event,18,loi | nationale | assemblée | assemblée nationale,0.2144,177,vise | notamment | acétamipride,1,france | provoquer | attaquant,23.0253,3.0034
698b627442a8083a290c1277,7,Event,2,contre | annoncé | israël | dimanche,0.0992,178,cisjordanie | considérablement | veille,1,france | provoquer | attaquant,23.4313,-3.0196
698b627742a8083a290c1279,13,Event,18,loi | nationale | assemblée | assemblée nationale,0.021,179,œuvres | déroule | objets,0,président | pourrait | contre,-6.355,-0.271
698b64c642a8083a290c127b,1,Event,19,pays | plusieurs | mardi | sexuelles,0.0544,180,volontaires | violences | travail,1,france | provoquer | attaquant,11.5792,3.036
698b64c642a8083a290c127a,6,Event,19,pays | plusieurs | mardi | sexuelles,0.0404,181,kurdes | reprises | accord,1,france | provoquer | attaquant,4.1204,-10.2923
698b671e42a8083a290c127e,7,Event,11,internationale | spatiale | française | station,0.3649,182,mauvaises | conditions | sophie,1,france | provoquer | attaquant,-4.3924,12.3149
698b671e42a8083a290c127d,3,Event,19,pays | plusieurs | mardi | sexuelles,0.0238,183,traversée | tenté | péri,1,france | provoquer | attaquant,3.2779,15.9185
698b671e42a8083a290c127c,7,Event,13,monde | tribune | tribune monde | hui,0.0825,184,violences | contre | mazan,1,france | provoquer | attaquant,10.8113,-7.4036
698b697642a8083a290c127f,5,Event,4,jeux | milan | cortina | milan cortina,0.0488,185,français | sturla | compatriote,1,france | provoquer | attaquant,11.2534,6.0534
698b697642a8083a290c1280,1,Event,6,militant | deranque | mort | quentin,0.0282,186,université | ordre | médecine,1,france | provoquer | attaquant,12.6868,16.2911
698b6bce42a8083a290c1281,10,Event,13,monde | tribune | tribune monde | hui,0.0881,187,nuñez | laurent | féminisme,1,france | provoquer | attaquant,22.493,3.7246
698b6bce42a8083a290c1282,4,Event,13,monde | tribune | tribune monde | hui,0.0341,188,rencontres | partie | mises,1,france | provoquer | attaquant,3.2707,15.9624
698b707f42a8083a290c1286,7,Event,4,jeux | milan | cortina | milan cortina,0.1118,189,victoire | auxjeux | cortina,1,france | provoquer | attaquant,2.6955,1.329
698b707f42a8083a290c1283,8,Event,13,monde | tribune | tribune monde | hui,0.0523,190,plateformes | vie | double,1,france | provoquer | attaquant,5.8847,-0.1722
698b707f42a8083a290c1287,9,Event,13,monde | tribune | tribune monde | hui,0.0804,191,personnel | public | artistique,1,france | provoquer | attaquant,22.5119,3.7022
698b707f42a8083a290c1284,10,Event,17,ministre | première | paris | france,0.0263,192,alimentent | ans | envisager,0,président | pourrait | contre,-9.2123,1.1561
698b707f42a8083a290c1285,5,Event,14,intelligence | artificielle | intelligence artificielle | new,0.0408,193,dollars | milliards | oracle,1,france | provoquer | attaquant,12.6082,1.681
698b72d742a8083a290c1289,2,Event,19,pays | plusieurs | mardi | sexuelles,0.0312,194,réclame | rendu | public,1,france | provoquer | attaquant,11.2011,6.2238
698b72d742a8083a290c1288,5,Event,14,intelligence | artificielle | intelligence artificielle | new,0.1423,195,four | emmanuel | aciérie,1,france | provoquer | attaquant,5.0024,0.1031
698b79df42a8083a290c128a,5,Event,2,contre | annoncé | israël | dimanche,0.044,196,communiqué | manifestations | répression,1,france | provoquer | attaquant,-4.2696,13.9118
698b7c3742a8083a290c128b,2,Event,17,ministre | première | paris | france,0.091,197,étoiles | troupe | paris,1,france | provoquer | attaquant,24.5792,-4.5928
698b7c3742a8083a290c128c,3,Event,17,ministre | première | paris | france,0.0734,198,extrême | gauche | insoumise,1,france | provoquer | attaquant,11.3387,3.5172
698b7c3742a8083a290c128d,2,Event,2,contre | annoncé | israël | dimanche,0.0521,199,mouvement | feu | rebelle,0,président | pourrait | contre,-5.873,-2.1302
698b7e8f42a8083a290c128e,7,Event,17,ministre | première | paris | france,0.0652,200,comptable | just | national,1,france | provoquer | attaquant,12.1228,19.1411
698b80e742a8083a290c128f,6,Event,18,loi | nationale | assemblée | assemblée nationale,0.0462,201,plusieurs | veulent | unilatérales,0,président | pourrait | contre,-6.8864,-2.5271
698b80e742a8083a290c1290,6,Event,17,ministre | première | paris | france,0.0486,202,amatrices | réunies | paris,1,france | provoquer | attaquant,23.0649,3.1096
698b833f42a8083a290c1291,7,Event,15,epstein | jeffrey | jeffrey epstein | andrew,0.0585,203,annoncé | sénégalaise | ceux,1,france | provoquer | attaquant,13.6144,0.1638
698b859842a8083a290c1292,5,Event,13,monde | tribune | tribune monde | hui,0.0323,204,enquête | marges | environ,1,france | provoquer | attaquant,1.5939,16.1253
698b859842a8083a290c1293,8,Event,18,loi | nationale | assemblée | assemblée nationale,0.1863,205,cantal | administrative | suicide,1,france | provoquer | attaquant,2.1958,8.2822
698b87f042a8083a290c1294,3,Event,13,monde | tribune | tribune monde | hui,0.2521,206,monde | acteurs | méthodes,1,france | provoquer | attaquant,3.0561,-8.8415
698b8a4842a8083a290c1295,5,Event,19,pays | plusieurs | mardi | sexuelles,0.3259,207,adolescents | sexuelles | agressions,1,france | provoquer | attaquant,11.1689,5.3745
698b8a4842a8083a290c1296,6,Event,13,monde | tribune | tribune monde | hui,0.1123,208,fondement | bafouement | international,1,france | provoquer | attaquant,3.0656,16.2699
698b8ca042a8083a290c129a,4,Event,19,pays | plusieurs | mardi | sexuelles,0.0372,209,long | toutefois | terme,1,france | provoquer | attaquant,0.143,7.4456
698b8ca042a8083a290c1299,6,Event,15,epstein | jeffrey | jeffrey epstein | andrew,0.1282,210,publication | justice | ministère,1,france | provoquer | attaquant,2.6462,8.4102
698b8ca042a8083a290c1298,1,Event,2,contre | annoncé | israël | dimanche,0.0199,211,tirer | terme | rideau,1,france | provoquer | attaquant,24.3596,-4.8762
698b8ca042a8083a290c1297,5,Event,13,monde | tribune | tribune monde | hui,0.0268,212,spectacle | sophocle | scène,0,président | pourrait | contre,-7.8729,0.0518
698b8ca042a8083a290c129b,6,Event,10,unis | etats | etats unis | états unis,0.0874,213,compagnies | pétrole | pendant,1,france | provoquer | attaquant,7.7164,1.6006
698b8ca042a8083a290c129c,9,Event,8,trump | donald | donald trump | américain,0.1074,214,pétrole | imposer | trump,1,france | provoquer | attaquant,7.8151,1.1393
698b915042a8083a290c129d,6,Event,17,ministre | première | paris | france,0.0542,215,rn | publié | mardi,1,france | provoquer | attaquant,5.7526,-0.033
698b93a842a8083a290c129e,4,Event,10,unis | etats | etats unis | états unis,0.0964,216,président | unis | obama,1,france | provoquer | attaquant,12.0248,14.9342
698b960042a8083a290c129f,6,Event,19,pays | plusieurs | mardi | sexuelles,0.0337,217,individu | mardi | caméra,1,france | provoquer | attaquant,3.2951,0.4125
698b9acf42a8083a290c12a0,2,Event,19,pays | plusieurs | mardi | sexuelles,0.0231,218,veille | tentative | réchappé,1,france | provoquer | attaquant,-4.2286,11.6523
698b9d2742a8083a290c12a1,5,Event,4,jeux | milan | cortina | milan cortina,0.2781,219,quatrième | journée | compétition,1,france | provoquer | attaquant,5.9654,-11.4106
698ba1d742a8083a290c12a2,8,Event,2,contre | annoncé | israël | dimanche,0.0566,220,aboutir | annonçant | susceptible,1,france | provoquer | attaquant,15.1594,-1.2245
698ba8e042a8083a290c12a4,10,Event,2,contre | annoncé | israël | dimanche,0.0727,221,heurts | police | universitaire,1,france | provoquer | attaquant,18.0731,9.8977
698ba8e042a8083a290c12a3,4,Event,15,epstein | jeffrey | jeffrey epstein | andrew,0.1471,222,diplomate | faits | français,1,france | provoquer | attaquant,3.2835,0.2741
698bab3842a8083a290c12a5,10,Event,19,pays | plusieurs | mardi | sexuelles,0.023,223,lui | expliqué | prises,1,france | provoquer | attaquant,23.1004,3.116
698bad9042a8083a290c12a6,3,Event,4,jeux | milan | cortina | milan cortina,0.0625,224,épreuve | mardi | autrement,0,président | pourrait | contre,-6.3836,-1.6588
698bb6f142a8083a290c12a8,8,Event,17,ministre | première | paris | france,0.0592,225,chimique | prises | inconsciente,1,france | provoquer | attaquant,10.8816,-1.0391
698bb6f142a8083a290c12a7,7,Event,12,ukraine | russie | russe | guerre,0.0591,226,cameroun | satan | trace,1,france | provoquer | attaquant,0.6966,8.1234
698bbdf942a8083a290c12a9,8,Event,15,epstein | jeffrey | jeffrey epstein | andrew,0.1628,227,epstein | affaires | rendus,1,france | provoquer | attaquant,14.0433,-0.4676
698bc2a942a8083a290c12ab,7,Event,2,contre | annoncé | israël | dimanche,0.028,228,étudiants | violents | heurts,0,président | pourrait | contre,-6.2476,-1.0607
698bc2a942a8083a290c12aa,6,Event,14,intelligence | artificielle | intelligence artificielle | new,0.0599,229,choix | vrai | place,1,france | provoquer | attaquant,3.6776,-10.199
698bc9b242a8083a290c12ac,6,Event,12,ukraine | russie | russe | guerre,0.1232,230,ailleurs | russes | attaques,1,france | provoquer | attaquant,16.6774,1.2739
698bdeca42a8083a290c12ad,5,Event,17,ministre | première | paris | france,0.1114,231,amaral | lucia | provoqué,1,france | provoquer | attaquant,4.9381,0.1222
698bef3342a8083a290c12ae,4,Event,17,ministre | première | paris | france,0.0382,232,accord | commun | mercredi,1,france | provoquer | attaquant,23.573,3.932
698bf3e342a8083a290c12af,3,Event,19,pays | plusieurs | mardi | sexuelles,0.0343,233,résidence | prison | pablo,1,france | provoquer | attaquant,17.6409,7.6946
698bf63b42a8083a290c12b0,4,Event,19,pays | plusieurs | mardi | sexuelles,0.0837,234,personnes | trouvé | auteur,1,france | provoquer | attaquant,15.6925,0.6183
698bf89342a8083a290c12b1,6,Event,15,epstein | jeffrey | jeffrey epstein | andrew,0.1052,235,wasserman | visé | appels,1,france | provoquer | attaquant,6.0222,-11.481
698bf89342a8083a290c12b2,5,Event,19,pays | plusieurs | mardi | sexuelles,0.0381,236,sept | neuf | morts,1,france | provoquer | attaquant,23.4596,3.754
698c01f342a8083a290c12b4,7,Event,18,loi | nationale | assemblée | assemblée nationale,0.2832,237,pesticides | interdits | nationale,0,président | pourrait | contre,-6.5234,-1.3151
698c0b5442a8083a290c12b5,8,Event,15,epstein | jeffrey | jeffrey epstein | andrew,0.144,238,grande | proximité | inoxydable,1,france | provoquer | attaquant,13.9167,-0.2964
698c0dac42a8083a290c12b7,3,Event,8,trump | donald | donald trump | américain,0.0214,239,wave | entreprise | chanteuse,1,france | provoquer | attaquant,10.8771,6.7553
698c0dac42a8083a290c12b6,5,Event,13,monde | tribune | tribune monde | hui,0.2694,240,salle | hui | aujourd,1,france | provoquer | attaquant,-4.2331,13.9525
698c100442a8083a290c12b8,6,Event,16,mencho | el mencho | el | oseguera,0.029,241,habitation | 2ans | an,1,france | provoquer | attaquant,10.81,-7.4061
698c14d242a8083a290c12b9,4,Event,18,loi | nationale | assemblée | assemblée nationale,0.0308,242,élections | pu | belge,0,président | pourrait | contre,-7.1911,-2.7414
698c1bda42a8083a290c12bb,6,Event,17,ministre | première | paris | france,0.0843,243,mercredi | téhéran | anniversaire,0,président | pourrait | contre,-7.1796,-0.9064
698c1bda42a8083a290c12ba,1,Event,7,vigilance | départements | garonne | france,0.1453,244,loire | vienne | vendée,1,france | provoquer | attaquant,3.2108,17.6145
698c22e342a8083a290c12bc,2,Event,4,jeux | milan | cortina | milan cortina,0.3015,245,éric | troisième | perrot,1,france | provoquer | attaquant,8.4712,-11.8427
698c253b42a8083a290c12bd,3,Event,19,pays | plusieurs | mardi | sexuelles,0.0448,246,victoire | temps | spurs,1,france | provoquer | attaquant,15.6239,-3.5817
698c279342a8083a290c12c0,3,Event,19,pays | plusieurs | mardi | sexuelles,0.0497,247,yorkaise | mode | 2026,1,france | provoquer | attaquant,3.2587,15.9082
698c279342a8083a290c12be,6,Event,2,contre | annoncé | israël | dimanche,0.0286,248,agents | méthodes | durcies,1,france | provoquer | attaquant,11.2589,13.2684
698c279342a8083a290c12c1,2,Event,17,ministre | première | paris | france,0.0088,249,risque | alertant | favorable,0,président | pourrait | contre,-5.8094,-2.3986
698c279342a8083a290c12bf,3,Event,17,ministre | première | paris | france,0.0712,250,paris | france | affaire,1,france | provoquer | attaquant,11.0577,14.4509
698c29eb42a8083a290c12c2,6,Event,17,ministre | première | paris | france,0.0854,251,grand | moment | club,1,france | provoquer | attaquant,4.1491,0.9533
698c2e9b42a8083a290c12c5,5,Event,4,jeux | milan | cortina | milan cortina,0.1217,252,opportunité | podium | biathlon,0,président | pourrait | contre,-8.1941,0.2877
698c2e9b42a8083a290c12c3,7,Event,17,ministre | première | paris | france,0.0534,253,mesurée | celle | sanction,1,france | provoquer | attaquant,9.1006,1.7154
698c2e9b42a8083a290c12c4,3,Event,19,pays | plusieurs | mardi | sexuelles,0.0231,254,émetteur | transports | serre,1,france | provoquer | attaquant,11.1915,3.7828
698c2e9b42a8083a290c12c6,12,Event,12,ukraine | russie | russe | guerre,0.0768,72,ukraine | russie | kiev,1,france | provoquer | attaquant,-6.4024,13.1893
698c30f342a8083a290c12c8,4,Event,11,internationale | spatiale | française | station,0.0329,255,création | versement | notamment,1,france | provoquer | attaquant,17.7908,7.5526
698c30f342a8083a290c12c7,5,Event,10,unis | etats | etats unis | états unis,0.1266,256,télé | affaire | savannah,1,france | provoquer | attaquant,11.6462,2.0859
698c3a5342a8083a290c12c9,5,Event,18,loi | nationale | assemblée | assemblée nationale,0.0384,257,sécurité | règles | relance,1,france | provoquer | attaquant,22.8733,4.0968
698c3dada75d7e3055e288ae,6,Event,0,distance | code | provoquer exécution | exécution,0.0161,258,produits | européen | règlement,1,france | provoquer | attaquant,11.9959,14.968
698c3dada75d7e3055e288ad,3,Event,13,monde | tribune | tribune monde | hui,0.0245,259,finesse | observe | doutes,1,france | provoquer | attaquant,15.6159,-3.5568
698c4006a75d7e3055e288af,4,Event,17,ministre | première | paris | france,0.1018,260,énergie | vogel | sénatrice,1,france | provoquer | attaquant,0.129,7.4054
